date,home_mae,away_mae,home_rmse,away_rmse,outcome_acc
2026-08-11 01:45:09.940648,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-11 01:59:10.685241,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-11 07:50:13.850964,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-12 07:57:43.130754,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-13 07:57:55.258829,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-14 07:56:19.012129,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-15 07:36:15.224870,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-16 07:36:13.294663,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-17 07:42:17.388008,1.0218961808784772,0.8865963485120288,1.286868087838519,1.1406282071319878,0.4808
2026-08-18 07:37:20.247605,1.0221608082610063,0.8891413294321198,1.2865508785954334,1.1423825038263276,0.4813343923749007
